DateTime,Latitude,Longitude,Depth,Magnitude,MagType,NbStations,Gap,Distance,RMS,Source,EventID
2019/07/08 01:55:36.71,37.24400,-118.07017,2.820,2.17,Md,14,287,23,0.05,NCSN,73213981
2019/07/08 02:12:30.77,36.12167,-117.88983,-1.090,2.92,Md,9,174,31,0.14,NCSN,73213996
2019/07/08 03:15:15.07,35.38250,-117.85733,-0.540,2.93,Md,15,68,47,0.44,NCSN,73214066
2019/07/08 03:44:40.61,35.93133,-117.88100,-1.050,2.60,Md,9,210,10,0.14,NCSN,73214086
2019/07/08 03:54:14.67,36.10083,-117.93117,-1.250,2.94,Md,31,155,29,0.48,NCSN,73214106
2019/07/08 04:25:11.79,36.08867,-117.81000,3.750,2.77,Md,19,147,29,1.02,NCSN,73214156
2019/07/08 04:29:09.46,36.11650,-117.89967,-1.300,2.87,Md,22,122,30,0.56,NCSN,73214166
2019/07/08 04:39:49.31,36.11617,-117.86533,-1.370,3.03,ML,40,108,31,0.67,NCSN,73214181
2019/07/08 04:43:15.92,36.03233,-117.86983,-1.140,2.83,Md,8,184,21,0.09,NCSN,73214186
2019/07/08 04:53:58.86,36.11000,-117.92717,-1.370,2.67,Md,19,164,30,0.58,NCSN,73214206
2019/07/08 05:12:46.47,36.11517,-117.92384,-0.130,2.79,Md,10,119,30,0.16,NCSN,73214231
2019/07/08 05:13:39.08,35.80650,-117.78117,-0.360,2.71,ML,5,199,12,0.12,NCSN,73214236
2019/07/08 05:18:54.70,35.90783,-117.78584,-0.990,2.82,Md,19,147,13,0.50,NCSN,73214256
2019/07/08 05:24:17.20,35.92667,-117.76234,-1.140,3.18,ML,49,112,16,0.92,NCSN,73214266
2019/07/08 06:10:21.83,36.15317,-117.95750,-0.980,2.70,Md,22,173,35,0.55,NCSN,73214321
2019/07/08 06:47:21.14,35.85483,-117.77267,-0.870,2.84,Md,22,136,12,0.70,NCSN,73214351
2019/07/08 07:31:58.54,36.14067,-117.88150,-1.090,3.71,ML,58,74,33,0.63,NCSN,73214401
2019/07/08 07:52:28.91,36.02533,-117.91400,-1.250,2.79,ML,28,169,20,0.59,NCSN,73214421
2019/07/08 08:07:40.95,36.10817,-117.86617,-1.330,3.11,ML,43,108,30,0.62,NCSN,73214431
2019/07/08 08:18:08.79,36.11117,-117.89650,-1.330,2.78,Md,27,173,30,0.59,NCSN,73214446
2019/07/08 08:20:02.41,36.10950,-117.86483,-1.520,4.07,ML,81,108,30,0.64,NCSN,73214456
2019/07/08 09:10:49.28,36.12750,-117.87800,1.620,2.52,Md,8,177,32,0.08,NCSN,73214481
2019/07/08 09:16:24.50,36.09467,-117.84184,-1.370,2.64,Md,25,95,29,0.63,NCSN,73214501
2019/07/08 09:22:43.14,36.11217,-117.86433,-1.420,2.80,Md,9,182,30,0.16,NCSN,73214511
2019/07/08 10:11:22.73,36.09583,-117.87033,-1.330,2.86,ML,40,108,28,0.58,NCSN,73214556
2019/07/08 10:26:18.57,36.14417,-117.87000,7.790,2.45,Md,7,208,45,0.02,NCSN,73214566
2019/07/08 11:22:49.86,36.16033,-118.08150,1.120,2.48,Md,4,184,50,0.09,NCSN,73214676
2019/07/08 11:25:48.77,36.00033,-117.86234,3.520,2.96,ML,35,107,18,0.73,NCSN,73214616
2019/07/08 11:45:03.03,35.87950,-117.76933,-0.950,2.89,Md,21,127,13,0.49,NCSN,73214641
2019/07/08 12:38:36.71,36.05017,-117.88834,-1.370,2.75,Md,23,164,23,0.72,NCSN,73214696
2019/07/08 12:59:28.35,36.03933,-117.86867,-0.960,2.79,Md,10,94,9,0.10,NCSN,73214726
2019/07/08 13:25:42.10,36.04150,-117.87016,-1.000,3.04,ML,9,135,22,0.06,NCSN,73214756
2019/07/08 15:43:35.56,36.08200,-117.83117,6.890,2.52,Md,7,210,9,0.03,NCSN,73214901
2019/07/08 16:01:59.49,36.09983,-117.89050,-0.460,2.50,Md,8,200,14,0.45,NCSN,73214921
2019/07/08 16:15:12.85,35.96350,-117.79366,-0.110,2.76,Md,6,198,7,0.08,NCSN,73214956
2019/07/08 17:29:55.16,36.12683,-117.82133,7.020,2.66,ML,8,231,12,0.02,NCSN,73215051
2019/07/08 17:48:02.48,36.11717,-117.88316,-1.280,2.86,Md,16,124,15,0.32,NCSN,73215066
2019/07/08 20:42:16.10,35.88650,-117.76817,7.610,2.73,Md,4,161,13,0.00,NCSN,73215261
2019/07/08 22:36:24.55,35.92650,-117.77450,4.300,2.69,Md,4,228,11,0.01,NCSN,73215391
2019/07/08 22:57:40.56,36.06116,-117.86367,-1.320,3.69,ML,12,109,10,0.08,NCSN,73215406
2019/07/08 23:04:14.61,36.13050,-117.87850,-1.370,2.65,Md,14,130,16,0.61,NCSN,73215421
2019/07/08 23:14:51.48,37.48283,-118.75200,10.770,2.12,Md,32,121,10,0.05,NCSN,73215436
2019/07/09 01:10:39.63,36.08167,-117.91383,-1.330,2.71,Md,27,153,27,0.41,NCSN,73215511
2019/07/09 01:28:26.69,36.08550,-117.87650,-1.410,2.96,Md,33,117,27,0.59,NCSN,73215526
2019/07/09 02:14:27.68,39.34367,-123.06167,7.740,2.45,Md,74,31,25,0.14,NCSN,73215546
2019/07/09 02:52:24.99,35.89767,-117.88650,-0.390,2.68,Md,6,300,39,0.14,NCSN,73215566
2019/07/09 03:56:40.26,40.29583,-124.44500,19.300,2.28,Md,24,257,9,0.06,NCSN,73215601
2019/07/09 04:44:31.85,37.48317,-118.75317,9.430,2.06,Md,35,116,10,0.04,NCSN,73215656
2019/07/09 05:45:17.22,35.95233,-117.83884,-0.500,2.95,Md,10,270,14,0.17,NCSN,73215716
2019/07/09 05:54:04.65,36.09317,-117.85733,0.670,2.99,Md,9,235,11,0.05,NCSN,73215731
2019/07/09 07:15:21.43,35.35983,-118.49650,13.250,2.17,Md,6,181,34,0.03,NCSN,73215846
2019/07/09 08:17:50.55,36.87867,-117.98417,-1.550,3.58,ML,18,109,65,0.57,NCSN,73215891
2019/07/09 08:23:46.63,36.03300,-117.88433,-1.280,3.38,ML,12,92,11,0.09,NCSN,73215911
2019/07/09 10:50:42.07,37.48400,-118.74733,10.520,2.99,ML,40,103,10,0.04,NCSN,73216081
2019/07/09 10:56:35.69,34.99800,-119.03850,16.240,2.90,Md,10,161,35,0.22,NCSN,73216091
2019/07/09 11:30:13.14,40.29133,-124.34084,8.680,2.79,Md,22,152,0,0.10,NCSN,73216121
2019/07/09 11:39:29.10,35.94850,-117.80367,4.040,2.64,Md,7,206,15,0.07,NCSN,73216126
2019/07/09 11:54:15.81,36.08317,-117.86900,2.680,2.65,Md,8,261,27,0.04,NCSN,73216146
2019/07/09 15:10:58.77,35.92417,-117.77850,-1.180,2.97,Md,19,110,15,0.66,NCSN,73216366
2019/07/09 18:15:28.57,40.34533,-125.15300,8.650,2.78,Md,14,308,69,0.15,NCSN,73216541
2019/07/09 18:47:45.07,34.88733,-118.74483,27.520,2.63,Md,7,216,16,0.17,NCSN,73216586
2019/07/09 19:51:22.41,36.09650,-117.85800,-0.990,2.81,Md,9,207,12,0.08,NCSN,73216641
2019/07/09 21:15:47.00,35.79583,-117.76350,10.270,2.21,Md,7,190,14,0.06,NCSN,73216721
2019/07/09 21:47:46.26,36.20700,-117.87500,-1.380,2.96,ML,28,126,22,0.47,NCSN,73216741
2019/07/09 22:30:12.64,35.94150,-117.83783,5.540,2.05,Md,5,153,11,0.04,NCSN,73216766
2019/07/09 23:16:02.15,35.86700,-117.76434,9.650,2.82,Md,10,200,13,0.33,NCSN,73216841
2019/07/09 23:44:06.92,36.04817,-117.80383,8.980,2.73,Md,9,126,4,0.06,NCSN,73216866
2019/07/10 00:40:50.23,35.33283,-117.93117,-0.820,2.47,Md,7,150,49,0.24,NCSN,73216946
2019/07/10 00:47:59.15,36.11150,-117.81300,1.270,4.10,Mw,6,272,31,0.18,NCSN,73216956
2019/07/10 00:48:17.47,36.05600,-117.86433,-1.040,4.17,Mw,17,87,10,0.13,NCSN,73216961
2019/07/10 00:53:25.64,36.06233,-117.87683,-0.950,2.87,Md,10,106,11,0.18,NCSN,73216966
2019/07/10 00:58:38.05,36.07067,-117.86617,-1.130,2.85,ML,15,113,10,0.15,NCSN,73216976
2019/07/10 01:58:59.50,35.33883,-117.95450,-0.510,3.26,ML,18,56,51,0.78,NCSN,73217021
2019/07/10 04:34:18.88,38.51650,-118.34417,-0.080,2.79,Md,7,164,33,0.04,NCSN,73217106
2019/07/10 06:20:05.53,36.11383,-117.90417,-1.420,2.92,ML,16,118,16,0.18,NCSN,73217171
2019/07/10 06:47:35.80,36.11567,-117.87383,-1.050,2.51,Md,9,91,30,0.07,NCSN,73217206
2019/07/10 07:05:25.91,36.06450,-117.86600,-1.400,3.93,Mw,20,92,10,0.11,NCSN,73217226
2019/07/10 08:21:32.46,36.06617,-117.84800,3.840,2.97,Md,7,117,9,0.08,NCSN,73217281
2019/07/10 08:53:29.48,36.02267,-117.76833,4.000,2.81,Md,6,118,0,0.07,NCSN,73217331
2019/07/10 09:01:07.52,37.86267,-122.24250,10.030,2.31,Md,85,25,1,0.07,NCSN,73217341
2019/07/10 09:02:16.87,36.11234,-117.88000,1.390,2.56,Md,10,125,14,0.08,NCSN,73217346
2019/07/10 10:01:46.88,36.12634,-117.85983,8.590,2.12,Md,4,304,76,0.00,NCSN,73217431
2019/07/10 10:04:20.81,36.03383,-117.79034,3.430,3.30,ML,14,94,2,0.11,NCSN,73217436
2019/07/10 10:15:00.33,36.05600,-117.88167,-1.320,2.56,Md,8,89,11,0.19,NCSN,73217456
2019/07/10 11:06:13.23,36.09933,-117.85817,-0.880,2.75,Md,7,209,12,0.01,NCSN,73217511
2019/07/10 12:09:31.96,35.93467,-117.82917,3.460,2.33,Md,5,186,12,0.10,NCSN,73217566
2019/07/10 12:28:56.83,36.05183,-117.87317,0.030,4.20,Mw,17,83,10,0.16,NCSN,73217576
2019/07/10 12:51:50.71,36.05867,-117.85150,5.570,2.43,Md,7,187,9,0.04,NCSN,73217591
2019/07/10 14:53:06.16,36.03650,-117.85300,-0.840,3.69,ML,18,73,8,0.69,NCSN,73217716
2019/07/10 15:26:02.14,36.16067,-117.90166,-0.840,2.60,Md,8,129,19,0.07,NCSN,73217786
2019/07/10 16:03:40.33,36.16650,-117.87366,8.250,2.63,Md,8,140,18,0.03,NCSN,73217826
2019/07/10 16:55:15.43,36.05850,-117.86300,-1.030,2.77,Md,8,107,10,0.04,NCSN,73217866
2019/07/10 16:56:54.95,36.05833,-117.86950,-0.470,2.71,Md,9,105,10,0.10,NCSN,73217876
2019/07/10 17:19:25.52,37.39750,-119.60567,46.350,2.26,Md,25,113,12,0.08,NCSN,73217896
2019/07/10 17:43:21.63,35.99033,-117.80283,5.790,2.89,Md,8,110,5,0.05,NCSN,73217911
2019/07/10 18:47:58.16,36.20350,-117.88233,-0.950,2.78,Md,15,141,22,0.34,NCSN,73217986
2019/07/10 18:49:01.79,36.14700,-117.88817,-1.380,4.09,Mw,61,107,17,0.56,NCSN,73217996
2019/07/10 18:51:35.43,36.14617,-117.88683,-1.300,4.03,ML,52,124,17,0.53,NCSN,73218006
2019/07/10 19:00:53.96,36.17367,-117.89200,3.440,2.50,Md,7,135,20,0.06,NCSN,73218011
2019/07/10 19:04:10.60,35.93600,-118.11833,20.940,2.21,Md,5,204,29,0.04,NCSN,73218026
2019/07/10 19:15:02.29,36.11666,-117.85700,-1.340,3.43,ML,23,94,13,0.12,NCSN,73218036
2019/07/10 19:17:51.92,35.93517,-117.81333,6.660,2.32,Md,5,197,11,0.03,NCSN,73218041
2019/07/10 19:38:36.62,36.12767,-117.85333,1.150,2.53,Md,9,140,14,0.12,NCSN,73218071
2019/07/10 20:33:29.23,35.86267,-117.76617,6.010,2.08,Md,7,135,13,0.11,NCSN,73218161
2019/07/10 21:12:10.51,36.48300,-121.06284,7.990,2.00,Md,34,86,3,0.08,NCSN,73218226
2019/07/10 22:15:48.41,36.15083,-117.87984,-1.300,3.89,Mw,55,108,17,0.45,NCSN,73218286
2019/07/10 23:04:04.89,36.11650,-117.85583,-0.580,2.66,Md,9,136,13,0.08,NCSN,73218326
2019/07/10 23:33:43.69,35.36650,-117.88934,-0.710,3.29,ML,13,90,49,0.58,NCSN,73218351
2019/07/11 00:08:54.16,36.15683,-117.87617,-1.390,3.11,ML,41,109,18,0.45,NCSN,73218401
2019/07/11 00:11:41.55,36.15017,-117.87783,4.550,2.85,Md,13,135,17,0.19,NCSN,73218411
2019/07/11 00:14:37.42,36.15650,-117.87300,-1.260,4.46,Mw,73,83,18,0.48,NCSN,73218416
2019/07/11 00:15:49.43,36.67800,-118.18417,-1.410,4.71,Mw,9,318,76,0.11,NCSN,73218421
2019/07/11 00:20:20.25,36.15767,-117.89983,-1.150,3.50,ML,51,122,19,0.52,NCSN,73218426
2019/07/11 01:18:57.61,36.03550,-117.89450,-0.360,2.36,Md,7,223,12,0.03,NCSN,73218511
2019/07/11 01:21:50.43,36.03983,-117.87000,-1.430,3.28,ML,10,107,10,0.09,NCSN,73218526
2019/07/11 02:43:15.85,36.15067,-117.87267,8.240,2.49,Md,6,138,17,0.03,NCSN,73218616
2019/07/11 03:19:24.73,36.15683,-117.89450,-1.330,2.92,Md,21,135,35,0.56,NCSN,73218656
2019/07/11 03:22:03.81,35.81100,-117.76933,4.050,2.71,Md,5,231,13,0.06,NCSN,73218661
2019/07/11 03:44:38.04,36.10817,-117.93183,-0.980,2.44,Md,8,108,18,0.21,NCSN,73218706
2019/07/11 03:45:53.23,36.06250,-117.86250,0.120,2.91,Md,12,110,10,0.12,NCSN,73218711
2019/07/11 04:10:01.31,36.03850,-117.84084,-1.420,4.36,Mw,104,84,23,0.63,NCSN,73218731
2019/07/11 04:18:49.74,36.03117,-117.86750,-1.200,3.49,ML,57,124,21,0.86,NCSN,73218746
2019/07/11 04:29:54.82,36.17383,-117.91550,-1.460,3.15,ML,43,105,33,0.66,NCSN,73218756
2019/07/11 05:23:54.82,36.08900,-117.84033,5.620,2.41,Md,7,210,10,0.02,NCSN,73218956
2019/07/11 06:30:33.30,36.15250,-117.94666,-0.970,2.81,Md,23,192,35,0.24,NCSN,73218921
2019/07/11 06:53:56.14,36.05717,-117.85966,-0.840,2.45,Md,4,189,53,0.03,NCSN,73219131
2019/07/11 07:04:06.24,36.17400,-117.87733,-1.150,4.09,Mw,72,83,35,0.63,NCSN,73218976
2019/07/11 07:19:49.84,36.15600,-117.85200,-1.310,3.66,Mw,66,76,38,0.70,NCSN,73219006
2019/07/11 09:04:43.49,36.18933,-117.89950,-1.330,2.74,Md,11,122,39,0.26,NCSN,73219166
2019/07/11 09:04:48.68,36.42783,-118.06267,-0.990,2.63,Md,20,275,71,0.09,NCSN,73219156
2019/07/11 09:31:21.16,35.87800,-117.77467,9.960,2.50,Md,11,86,13,0.97,NCSN,73219291
2019/07/11 09:34:38.93,35.98767,-117.93433,25.050,2.82,Md,4,209,43,0.02,NCSN,73219191
2019/07/11 09:39:25.61,36.18050,-117.88050,10.210,2.42,Md,7,175,38,0.03,NCSN,73219201
2019/07/11 10:33:19.14,36.17550,-117.90350,-1.270,2.44,Md,12,89,37,0.46,NCSN,73219416
2019/07/11 11:17:28.24,36.12483,-117.92300,-1.330,3.23,ML,34,145,31,0.44,NCSN,73219321
2019/07/11 11:34:36.62,36.09483,-117.92083,1.330,2.70,Md,10,151,28,0.07,NCSN,73219341
2019/07/11 11:39:39.12,36.14300,-117.98200,-1.300,2.85,ML,37,175,34,0.53,NCSN,73219361
2019/07/11 12:20:05.13,36.05583,-117.90933,-1.280,3.35,ML,43,87,24,0.72,NCSN,73219406
2019/07/11 12:54:20.27,36.65450,-118.04467,4.070,2.98,Md,12,209,82,0.11,NCSN,73219431
2019/07/11 13:37:09.09,36.12150,-117.87800,0.310,2.51,Md,9,157,31,0.07,NCSN,73219466
2019/07/11 14:32:34.86,35.33683,-117.91933,3.830,2.30,Md,5,151,27,0.05,NCSN,73219511
2019/07/11 15:22:51.73,36.12500,-117.88700,-1.280,2.93,ML,38,90,31,0.62,NCSN,73219541
2019/07/11 15:32:52.50,36.13267,-117.88400,-1.330,3.88,Mw,78,108,32,0.60,NCSN,73219556
2019/07/11 15:51:06.82,36.17600,-117.90350,-1.470,3.55,ML,58,107,33,0.60,NCSN,73219566
2019/07/11 15:53:16.85,37.51383,-118.87666,5.750,2.73,Md,44,110,9,0.05,NCSN,73219571
2019/07/11 16:08:25.41,35.93450,-117.84933,5.180,2.24,Md,6,204,11,0.06,NCSN,73219591
2019/07/11 16:19:09.15,36.16467,-117.88850,-1.280,3.81,ML,54,108,35,0.55,NCSN,73219601
2019/07/11 17:23:26.27,35.95933,-117.82484,-0.250,2.77,Md,7,209,15,0.11,NCSN,73219651
2019/07/11 17:47:53.48,35.86183,-117.76117,11.370,2.67,Md,10,138,13,0.12,NCSN,73219681
2019/07/11 18:43:45.44,35.84667,-117.76050,6.410,2.55,Md,7,223,13,0.04,NCSN,73219736
2019/07/11 19:07:33.76,36.18517,-117.89867,0.210,2.84,ML,14,118,21,0.12,NCSN,73219741
2019/07/11 19:49:09.08,36.18200,-117.88600,5.870,2.31,Md,6,156,38,0.06,NCSN,73219801
2019/07/11 21:42:43.55,36.17167,-117.91517,-1.150,2.91,Md,22,112,21,0.23,NCSN,73219921
2019/07/11 22:37:57.45,36.16450,-117.91217,-0.880,2.96,Md,16,127,20,0.34,NCSN,73219951
2019/07/11 23:21:12.88,36.16067,-117.91016,-1.190,2.68,Md,15,127,20,0.38,NCSN,73219986
2019/07/11 23:37:27.38,35.95016,-117.76500,5.020,3.08,ML,7,142,8,0.04,NCSN,73220011
2019/07/11 23:59:22.05,35.96417,-118.50183,35.950,2.89,Md,6,157,26,0.32,NCSN,73220086
2019/07/12 02:18:30.40,36.16817,-117.88416,-1.150,3.77,ML,63,108,19,0.65,NCSN,73220206
2019/07/12 02:45:23.03,36.16117,-117.92600,-1.150,2.94,Md,20,153,21,0.33,NCSN,73220246
2019/07/12 04:12:00.08,36.16784,-117.89034,-1.280,3.49,ML,54,108,35,0.64,NCSN,73220331
2019/07/12 05:59:00.47,36.07900,-117.85767,-1.370,2.64,Md,14,138,27,0.65,NCSN,73220396
2019/07/12 06:55:05.92,36.18817,-117.87950,3.470,2.30,Md,7,158,38,0.05,NCSN,73220456
2019/07/12 07:26:08.16,35.83950,-117.81617,5.950,2.43,Md,6,194,8,0.09,NCSN,73220501
2019/07/12 07:31:38.68,35.86867,-117.79183,7.050,2.57,Md,8,189,11,0.06,NCSN,73220506
2019/07/12 07:52:48.88,36.17767,-117.87200,9.890,2.23,Md,7,142,19,0.01,NCSN,73220581
2019/07/12 07:55:00.19,36.17850,-117.88316,-1.410,2.81,Md,30,120,37,0.61,NCSN,73220526
2019/07/12 10:26:32.67,38.76817,-122.71616,1.500,2.02,Md,62,24,1,0.08,NCSN,73220671
2019/07/12 10:58:22.81,36.10017,-117.85767,-0.580,2.52,Md,9,93,12,0.08,NCSN,73220681
2019/07/12 12:24:33.96,36.18650,-117.89667,-1.280,2.84,ML,31,107,33,0.56,NCSN,73220736
2019/07/12 12:33:42.78,36.03000,-118.34450,-0.390,2.49,Md,10,99,38,0.36,NCSN,73220746
2019/07/12 13:34:58.77,36.06317,-117.85384,3.560,2.28,Md,5,123,9,0.02,NCSN,73220816
2019/07/12 13:39:22.73,38.80700,-122.81416,3.370,2.08,Md,70,38,1,0.06,NCSN,73220796
2019/07/12 13:39:30.48,36.19300,-117.86983,12.220,2.75,Md,7,140,40,0.09,NCSN,73220801
2019/07/12 14:41:20.84,36.06650,-117.87417,-1.370,2.99,Md,11,90,25,0.33,NCSN,73220831
2019/07/12 16:38:22.91,36.06017,-117.86784,-0.550,2.52,Md,9,125,10,0.08,NCSN,73220946
2019/07/12 16:59:03.96,36.08883,-117.86533,-0.640,2.53,Md,8,202,11,0.06,NCSN,73220971
2019/07/12 18:05:39.52,35.43133,-117.76534,4.450,2.42,Md,5,193,38,0.18,NCSN,73221016
2019/07/12 19:45:41.12,36.19183,-117.88734,7.600,2.52,Md,6,139,22,0.05,NCSN,73221126
2019/07/12 20:32:47.76,40.30133,-124.66833,19.180,2.15,Md,21,267,28,0.16,NCSN,73221161
2019/07/12 20:47:32.11,36.09200,-117.84717,-0.340,2.90,Md,9,131,10,0.06,NCSN,73221171
2019/07/12 20:51:38.73,37.56583,-118.88983,2.910,2.33,Md,30,168,6,0.06,NCSN,73221186
2019/07/12 22:20:12.23,36.18633,-117.87583,7.560,2.32,Md,7,141,20,0.05,NCSN,73221246
2019/07/12 22:45:57.32,36.08833,-117.89950,-0.290,2.69,Md,10,111,14,0.10,NCSN,73221271
2019/07/12 23:31:34.41,36.16083,-117.88533,3.670,2.41,Md,7,135,19,0.08,NCSN,73221321
2019/07/13 00:24:41.41,41.74483,-125.59800,22.440,2.92,Md,37,253,125,0.29,NCSN,73221346
2019/07/13 03:18:43.89,36.21633,-117.86867,11.920,2.41,Md,6,176,38,0.03,NCSN,73221431
2019/07/13 08:17:00.64,38.45284,-118.44000,0.410,2.21,Md,18,286,23,0.07,NCSN,73221611
2019/07/13 11:42:27.68,36.07633,-117.86700,0.160,2.99,Md,12,120,26,0.15,NCSN,73221776
2019/07/13 12:01:39.88,35.32250,-118.54767,10.750,2.24,Md,8,117,16,0.03,NCSN,73221811
2019/07/13 12:18:42.52,36.20267,-117.89600,-1.250,2.48,Md,14,154,39,0.56,NCSN,73221836
2019/07/13 13:17:31.40,37.39467,-120.01483,30.190,2.00,Md,8,99,19,0.08,NCSN,73221891
2019/07/13 13:18:54.88,35.36050,-118.03467,3.960,2.02,Md,5,184,42,0.47,NCSN,73221886
2019/07/13 13:51:08.19,36.17333,-117.91417,-1.210,2.51,Md,8,91,21,0.12,NCSN,73221941
2019/07/13 14:18:29.50,36.05033,-117.92750,-0.670,2.43,Md,7,163,49,0.54,NCSN,73221966
2019/07/13 14:35:31.19,37.60417,-118.87183,1.120,2.43,Md,8,234,2,0.04,NCSN,73221961
2019/07/13 16:59:52.49,36.18283,-117.90334,-0.970,2.67,Md,17,169,33,0.48,NCSN,73222086
2019/07/13 17:54:30.60,35.32533,-117.92550,3.950,2.10,Md,7,102,28,0.02,NCSN,73222116
2019/07/13 18:14:35.29,36.18250,-117.90050,-0.860,3.03,ML,40,145,38,0.71,NCSN,73222131
2019/07/13 18:24:48.12,36.08500,-117.87100,-1.200,2.94,ML,31,137,27,0.59,NCSN,73222146
2019/07/13 19:17:50.45,36.17883,-117.87267,13.450,2.64,Md,7,159,42,0.07,NCSN,73222166
2019/07/14 00:03:12.25,36.10400,-117.85767,3.340,2.76,Md,9,131,12,0.11,NCSN,73222336
2019/07/14 00:27:47.55,36.14083,-118.19917,-1.370,2.60,Md,13,148,35,1.02,NCSN,73222346
2019/07/14 00:40:19.72,36.14767,-118.08117,-0.320,2.68,Md,5,115,32,0.09,NCSN,73222356
2019/07/14 00:43:06.23,36.16600,-117.91400,-0.880,2.96,Md,21,126,21,0.36,NCSN,73222361
2019/07/14 00:50:17.69,35.36617,-117.85400,4.200,2.71,Md,9,112,20,0.03,NCSN,73222376
2019/07/14 07:30:54.63,36.61800,-121.23450,5.200,2.28,Md,61,66,7,0.07,NCSN,73222666
2019/07/14 08:33:32.88,35.91300,-117.91350,3.630,2.04,Md,5,155,8,0.01,NCSN,73222691
2019/07/14 11:00:09.02,36.18433,-117.90300,-1.280,3.48,ML,56,107,33,0.61,NCSN,73222741
2019/07/14 12:20:09.09,39.76800,-120.66933,-1.650,2.31,Md,26,92,20,0.13,NCSN,73222771
2019/07/14 12:29:33.38,35.34333,-117.92516,-0.320,3.23,ML,28,54,27,0.43,NCSN,73222781
2019/07/14 14:13:37.53,35.32883,-117.93083,3.580,2.46,Md,9,93,28,0.03,NCSN,73222876
2019/07/14 14:16:13.67,38.77533,-122.74500,-0.010,2.33,Md,57,43,1,0.07,NCSN,73222886
2019/07/14 15:12:00.85,36.18184,-117.88633,-1.240,2.64,Md,21,137,21,0.52,NCSN,73222931
2019/07/14 15:34:08.71,36.17283,-117.92900,18.620,2.26,Md,7,215,22,0.07,NCSN,73222941
2019/07/14 16:51:13.53,36.17900,-117.90900,-1.190,2.69,Md,11,130,21,0.15,NCSN,73222981
2019/07/14 18:49:38.71,35.33183,-117.93950,-0.850,2.45,Md,12,88,29,0.19,NCSN,73223046
2019/07/14 18:53:19.32,35.32700,-117.92917,4.030,2.22,Md,8,101,28,0.02,NCSN,73223051
2019/07/14 19:01:51.91,36.14217,-117.91033,-1.240,2.74,Md,22,147,18,0.41,NCSN,73223061
2019/07/14 20:40:15.75,36.10600,-117.89117,1.620,3.57,ML,18,119,14,0.15,NCSN,73223141
2019/07/14 23:15:54.85,36.09150,-117.87200,4.940,3.22,ML,20,103,12,0.11,NCSN,73223241
2019/07/14 23:50:48.00,36.08767,-117.82300,4.770,2.66,Md,6,227,28,0.06,NCSN,73223266
2019/07/15 00:29:46.66,36.07367,-117.78150,12.830,2.73,ML,6,238,6,0.03,NCSN,73223281
2019/07/15 00:35:37.31,36.05983,-117.91650,-1.320,2.89,Md,31,151,24,0.66,NCSN,73223291
2019/07/15 01:09:42.12,35.36533,-117.85333,4.140,2.16,Md,6,113,20,0.02,NCSN,73223311
2019/07/15 04:46:19.35,35.33233,-117.94517,1.670,2.19,Md,6,268,48,0.02,NCSN,73223431
2019/07/15 06:39:55.53,35.36617,-117.86083,1.300,3.33,ML,19,50,21,0.14,NCSN,73223471
2019/07/15 06:43:55.51,38.82417,-122.85750,3.020,2.77,ML,87,42,0,0.06,NCSN,73223486
2019/07/15 06:56:38.03,35.37567,-117.87117,-0.640,2.37,Md,10,98,21,0.31,NCSN,73223501
2019/07/15 08:38:45.32,36.02883,-117.84783,-1.460,4.08,Mw,95,74,21,0.66,NCSN,73223571
2019/07/15 08:42:10.32,36.02600,-117.88683,-1.320,2.78,Md,22,88,20,0.56,NCSN,73223581
2019/07/15 09:13:59.64,35.94867,-117.81717,3.790,2.17,Md,5,187,10,0.08,NCSN,73223611
2019/07/15 09:37:32.76,35.90317,-117.80050,4.120,2.39,Md,4,271,46,0.04,NCSN,73223626
2019/07/15 10:13:13.64,36.02267,-117.78416,15.030,2.62,Md,6,146,23,0.03,NCSN,73223641
2019/07/15 10:18:36.77,35.88950,-117.76800,-1.040,2.92,Md,34,121,14,1.08,NCSN,73223656
2019/07/15 10:24:25.24,36.09350,-117.90550,-1.000,2.96,Md,8,171,28,0.07,NCSN,73223666
2019/07/15 10:54:29.31,36.00700,-118.34367,10.700,2.55,Md,7,88,36,0.04,NCSN,73223701
2019/07/15 10:57:48.32,35.33883,-117.91283,6.780,2.31,Md,6,150,26,0.03,NCSN,73223711
2019/07/15 11:35:31.56,36.08950,-117.85567,1.140,2.57,Md,9,139,28,0.26,NCSN,73223721
2019/07/15 12:25:45.30,36.07683,-117.94817,-1.370,2.98,ML,44,123,26,0.61,NCSN,73223736
2019/07/15 12:36:59.98,36.05800,-117.85934,1.120,2.40,Md,7,108,9,0.06,NCSN,73223746
2019/07/15 13:06:23.52,35.34250,-117.87666,4.000,2.06,Md,6,111,23,0.03,NCSN,73223776
2019/07/15 13:29:35.90,36.02817,-117.89600,-1.080,2.73,ML,21,188,21,0.53,NCSN,73223791
2019/07/15 14:13:57.15,36.10517,-117.87683,0.560,2.75,Md,13,124,13,0.09,NCSN,73223821
2019/07/15 14:29:27.64,36.09600,-117.91866,-0.120,2.65,Md,11,85,16,0.15,NCSN,73223846
2019/07/15 14:54:20.13,36.07733,-117.90183,-0.700,2.92,Md,9,106,14,0.22,NCSN,73223866
2019/07/15 17:14:28.23,40.29050,-124.52184,20.260,2.22,Md,30,244,15,0.17,NCSN,73223946
